customerID,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
4780,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
874,0,0,1,0,2,0,2,2,2,2,0,2,2,1,3,0
4644,0,0,1,0,0,1,0,0,0,2,2,2,2,1,1,0
5592,1,1,1,0,1,0,0,0,0,0,2,0,0,1,3,1
3677,0,0,1,0,2,0,0,2,2,2,2,2,2,1,1,0
6969,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1
2410,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
5448,1,0,1,1,0,1,0,2,2,0,2,0,0,1,2,0
398,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1
3824,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
2627,1,0,1,1,1,0,0,0,2,2,2,2,2,0,0,0
5413,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0
851,1,0,0,0,0,2,1,1,1,1,1,1,2,1,0,0
973,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4529,0,1,1,0,1,0,0,2,2,0,2,2,0,0,1,1
386,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,0
3062,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
2457,0,0,1,1,0,0,0,2,0,0,2,2,1,1,0,1
6033,1,0,1,0,2,1,0,2,2,0,2,2,1,1,0,0
2579,0,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
608,1,0,1,0,2,1,0,2,2,0,2,2,0,1,2,1
3303,0,0,0,0,2,0,0,2,0,2,2,2,2,1,3,0
3901,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
4147,0,0,1,0,2,0,2,2,2,2,2,2,2,0,0,0
4806,1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0
2680,0,0,1,1,2,1,2,2,2,2,2,2,2,1,0,0
4942,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2578,0,0,0,0,0,2,1,1,1,1,1,1,0,1,1,0
6025,1,0,1,0,2,0,0,2,2,0,0,2,1,1,1,0
5778,0,0,0,0,2,1,0,0,0,0,2,2,0,1,2,1
6380,0,0,1,1,0,0,2,0,0,2,2,0,1,0,3,0
3036,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
397,1,0,1,0,0,1,0,2,2,0,0,0,0,1,2,0
2830,0,0,1,1,1,0,2,0,2,0,0,0,1,0,1,0
371,1,1,0,0,2,1,0,2,0,0,0,0,1,1,0,0
2424,1,0,1,0,2,1,0,2,0,0,0,0,0,1,2,0
5146,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,1
2509,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
4865,1,0,0,0,0,1,0,2,2,0,0,0,1,0,1,0
2733,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
5822,1,0,1,0,2,0,2,0,2,2,0,2,2,0,1,0
4214,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0
4827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0
2819,0,0,0,0,2,0,0,0,0,2,2,2,0,1,2,1
3473,0,0,0,0,0,0,2,0,0,0,2,2,0,1,2,0
517,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
5440,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,0
2486,1,0,1,1,2,1,0,2,2,0,2,2,1,1,2,0
3911,0,0,0,0,2,1,0,0,0,0,2,2,0,1,2,1
5699,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6991,0,0,0,0,0,0,2,2,2,2,2,2,0,0,3,0
1862,1,0,1,1,0,0,2,2,0,0,0,0,1,0,3,0
632,1,1,1,0,1,0,0,0,2,0,0,0,0,1,2,0
5794,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3390,0,0,0,0,1,0,2,2,2,2,0,0,1,0,1,0
3838,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0
4783,1,0,1,1,0,2,1,1,1,1,1,1,2,1,1,0
5558,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
2727,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
6242,0,0,1,0,2,1,2,2,0,0,2,2,1,0,0,1
2194,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,1
2598,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
2557,0,0,0,0,1,0,0,2,0,0,0,2,0,1,2,0
5639,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0
311,0,0,1,1,0,1,0,2,2,2,0,0,0,0,2,1
6215,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1
6245,0,0,0,0,2,1,0,2,2,2,2,2,2,1,0,0
5512,1,1,1,0,2,1,0,0,0,0,0,2,0,1,2,1
3018,0,0,1,1,0,0,0,2,2,0,0,0,0,1,3,0
4913,1,0,1,0,0,2,1,1,1,1,1,1,1,1,3,0
6826,0,1,0,0,2,1,2,2,0,0,2,2,0,1,0,1
1051,1,0,1,1,2,0,2,0,0,2,0,0,1,1,3,0
5763,0,0,1,1,2,1,2,0,2,0,2,2,0,1,1,0
2529,1,1,0,0,0,1,0,2,2,0,2,2,0,1,2,0
3395,0,1,1,1,2,1,2,2,0,2,2,2,1,1,1,0
5468,1,0,1,1,0,0,2,2,2,2,2,2,1,0,0,0
3891,1,0,0,0,0,1,0,2,0,0,2,2,0,1,3,0
5223,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
6764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2922,1,0,0,0,0,1,0,2,0,2,0,0,0,1,2,1
1635,0,0,1,1,0,0,2,2,2,2,2,2,2,1,1,0
3899,0,0,1,1,2,1,0,0,2,0,2,0,0,0,2,1
471,0,0,1,1,0,1,0,2,2,2,0,0,0,0,0,0
4828,0,0,0,1,0,1,0,0,2,2,2,0,0,1,2,0
6834,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1
315,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
6280,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
4810,1,0,1,1,2,0,2,0,0,0,2,2,1,0,3,0
1823,1,0,0,0,2,2,1,1,1,1,1,1,1,0,1,0
2893,0,0,0,0,2,1,0,0,0,2,2,2,0,1,3,0
2737,1,1,1,0,2,1,0,2,0,0,2,2,0,1,2,1
4805,1,0,0,0,2,1,2,0,0,0,0,0,0,1,2,1
5049,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1985,0,0,0,0,0,1,0,2,2,2,2,2,0,1,2,0
858,0,0,1,0,0,2,1,1,1,1,1,1,2,0,3,0
2945,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1
3014,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
2993,0,0,1,1,2,0,0,2,0,2,2,2,2,1,0,0
4293,1,0,1,1,0,0,2,0,0,2,0,0,1,0,1,0
4602,1,0,1,0,0,0,2,2,2,0,0,0,2,0,2,0
4470,1,0,1,0,0,1,0,2,0,0,2,2,2,1,2,0
215,1,0,1,0,2,1,0,2,2,0,2,2,1,0,0,0
735,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,0
5362,1,0,0,0,2,1,0,0,0,0,2,0,0,1,2,0
5107,1,0,1,0,0,0,2,2,0,2,0,2,2,1,1,0
2315,1,1,0,0,2,1,0,0,0,0,2,2,0,1,2,1
4109,1,0,1,1,2,1,0,0,0,2,2,2,1,1,2,1
1244,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6771,0,0,0,1,2,1,0,2,0,0,2,0,0,1,0,0
5023,0,0,0,0,1,0,2,0,2,0,0,0,0,0,3,0
6452,0,0,1,1,0,0,2,0,0,2,0,0,0,0,2,0
5169,0,0,0,0,1,0,0,2,0,0,2,2,0,1,1,0
1380,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,0
736,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1
3447,0,0,1,1,2,0,2,2,2,2,2,0,2,0,0,0
1518,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
6478,0,0,1,0,2,0,2,0,2,2,2,2,2,0,1,0
920,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2981,1,0,0,0,2,1,2,2,2,2,2,2,1,1,1,0
971,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
1802,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1
5508,1,0,0,0,2,1,0,2,2,0,2,2,1,1,2,1
5519,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1
85,1,1,1,0,2,1,0,2,2,2,2,2,2,1,2,0
3624,1,1,0,0,2,1,0,0,0,0,2,2,0,0,2,0
6783,0,0,1,1,0,1,0,2,0,2,0,0,0,1,2,0
151,0,0,1,1,2,0,0,2,0,2,2,2,2,0,2,0
1863,0,0,1,0,2,2,1,1,1,1,1,1,2,0,3,0
4292,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
6955,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,1
4343,0,0,0,0,1,0,2,2,0,0,2,0,0,1,2,0
6432,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2956,1,0,0,0,0,2,1,1,1,1,1,1,0,0,2,0
1652,0,0,0,0,0,1,0,2,2,0,0,0,1,0,2,0
6794,1,1,1,0,2,1,0,2,2,2,2,2,1,1,0,0
6447,0,0,1,0,1,0,2,2,2,0,2,0,1,0,0,0
4734,1,0,1,0,0,0,2,2,0,2,2,0,1,0,1,0
3526,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,1
2712,0,0,0,0,0,0,2,0,0,0,2,2,0,1,2,1
1488,1,1,1,0,0,0,2,0,0,0,0,2,0,1,1,0
2745,0,0,1,0,2,2,1,1,1,1,1,1,2,0,3,0
5711,0,1,0,0,2,1,0,0,0,0,0,2,0,1,2,1
2943,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
3548,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0
478,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,1
5427,1,1,0,0,0,0,0,2,2,2,2,0,1,1,1,1
6665,1,0,1,0,2,1,0,2,2,0,0,2,1,0,2,0
1121,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
3808,0,0,1,0,0,0,0,0,0,2,0,0,0,1,3,0
5876,1,1,0,0,2,1,0,0,2,0,2,2,0,1,2,1
5367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
3183,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
221,0,0,0,0,2,1,0,2,2,0,2,2,0,1,2,1
6903,1,0,0,0,2,2,1,1,1,1,1,1,0,0,2,0
5931,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
572,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
1041,0,0,0,0,0,1,0,0,2,2,0,2,0,1,2,1
6124,0,0,1,1,2,0,2,2,2,2,2,2,2,0,1,0
4260,0,1,0,0,2,1,0,0,0,0,2,0,0,1,1,1
773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
258,1,0,0,0,1,0,2,2,2,0,2,2,1,0,1,0
3210,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
4491,1,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1
917,0,0,1,0,2,1,0,2,2,0,2,2,1,1,2,0
1744,0,1,0,0,2,1,0,0,0,0,0,2,0,1,2,0
4910,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1469,0,1,0,0,2,1,0,2,2,0,2,2,1,1,2,0
612,0,0,1,0,2,1,0,0,2,0,2,2,0,1,2,1
5432,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
769,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,1
6433,0,0,0,0,2,1,0,0,0,0,0,2,0,1,3,1
3153,1,0,1,0,0,1,0,2,0,0,0,2,0,1,1,0
4992,0,0,0,0,1,0,2,0,0,2,0,2,1,0,0,0
6257,0,0,1,0,2,1,0,2,2,2,0,0,2,0,1,0
1527,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1
2729,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,1
3865,1,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0
2525,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
472,1,0,0,0,0,1,0,0,2,0,2,0,0,1,2,1
6103,0,1,0,0,2,0,0,2,2,2,0,2,0,0,1,0
2553,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1
2423,1,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0
3913,0,0,1,0,2,1,2,0,2,0,2,2,0,1,2,1
2710,1,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
1255,1,0,1,0,0,1,0,0,2,0,2,2,1,1,2,0
5046,1,0,0,0,2,0,2,2,2,2,2,2,2,1,3,0
944,0,0,0,0,2,1,0,2,2,0,0,2,1,1,2,0
3266,0,1,0,0,2,0,2,0,0,0,0,0,0,1,2,0
3761,0,0,1,1,1,0,2,2,2,0,0,2,0,1,0,0
3482,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,1
1994,1,1,0,0,2,1,0,2,0,2,2,2,0,1,0,0
1724,0,1,0,0,2,1,0,0,0,0,0,0,0,1,3,1
5360,0,1,0,0,0,0,2,2,0,0,0,0,0,0,3,1
2539,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
6773,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
1859,1,0,1,0,2,2,1,1,1,1,1,1,2,0,1,0
4072,1,0,1,0,0,0,2,2,2,2,2,2,2,0,3,0
265,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3663,1,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1
6265,0,0,0,0,0,0,2,0,2,2,2,2,1,1,0,0
4447,1,0,1,1,2,2,1,1,1,1,1,1,2,0,1,0
5804,1,0,1,0,2,1,0,0,0,0,0,0,0,1,2,1
3191,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,1
5318,1,0,0,0,2,1,0,0,0,0,2,2,0,1,2,1
1020,0,0,1,0,2,0,2,0,0,2,0,2,1,1,2,0
2461,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6005,0,0,1,0,0,0,2,0,2,0,0,0,0,1,3,0
6760,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
424,1,0,1,0,0,2,1,1,1,1,1,1,1,0,1,0
5129,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
5414,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0
3268,1,0,1,0,2,1,0,0,2,2,2,2,2,1,0,0
6375,1,0,0,0,2,0,2,2,0,0,0,0,1,0,2,0
4817,1,0,0,0,2,1,2,2,2,0,0,0,0,0,0,0
3956,0,0,1,1,0,1,2,2,0,0,2,2,1,0,1,0
1124,0,0,1,0,2,0,2,2,2,2,2,2,2,1,2,0
2160,0,0,1,1,2,1,2,2,2,0,0,2,1,1,1,0
5970,0,0,0,0,2,0,0,0,2,2,2,2,2,1,1,0
4206,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0
2996,0,0,0,0,0,2,1,1,1,1,1,1,2,1,0,0
3487,0,0,0,0,2,1,0,2,0,0,0,2,0,1,2,1
6762,0,0,0,0,0,2,1,1,1,1,1,1,0,0,1,0
4744,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,0
512,0,0,1,1,2,1,2,0,0,2,0,0,0,1,0,0
4563,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
799,0,1,1,0,0,2,1,1,1,1,1,1,2,1,0,0
1431,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
3363,0,1,1,0,2,1,2,2,2,2,2,2,2,1,2,0
3462,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
5013,1,1,1,0,2,1,0,2,0,0,2,2,0,1,2,1
3418,1,0,1,1,0,0,2,2,0,2,0,0,2,0,3,0
3747,0,0,1,1,0,1,0,0,0,0,2,2,0,1,1,0
3406,0,0,0,0,1,0,2,0,2,2,0,0,2,0,3,0
1112,0,0,1,1,2,1,0,0,0,0,2,0,1,1,2,1
405,1,0,0,1,0,0,2,0,0,0,2,2,0,1,3,0
2283,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0
2916,1,0,1,0,2,1,2,2,2,0,2,2,0,0,2,0
721,1,0,1,1,0,1,0,2,0,2,2,0,2,1,3,0
6107,0,0,0,0,2,0,2,2,0,0,2,0,0,1,0,0
4763,0,0,1,0,2,1,2,2,2,2,0,0,2,1,0,0
1238,0,0,0,0,1,0,2,0,2,2,2,2,2,1,0,0
2040,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1
2877,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
241,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3133,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
6977,0,0,1,0,2,1,0,0,0,0,2,2,0,1,2,0
6172,1,1,1,0,2,1,2,0,2,0,2,0,0,1,0,1
5578,0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,0
6597,1,0,0,1,0,1,2,2,2,0,0,2,1,0,2,0
1667,1,0,1,0,2,1,0,0,2,0,2,2,0,1,2,1
5796,0,0,1,0,2,0,2,2,2,2,2,2,2,1,1,0
1153,1,0,0,0,2,1,2,2,2,0,2,2,1,1,2,0
1269,0,0,0,0,0,0,2,0,0,2,0,0,1,1,3,0
3094,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
290,1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0
1889,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0
4210,1,0,1,0,2,1,0,0,0,0,2,2,0,1,2,1
625,1,1,1,0,2,1,0,2,2,0,2,2,2,1,0,1
2443,0,0,1,1,2,0,2,2,2,2,2,2,2,1,1,0
2860,0,0,1,1,0,0,2,2,2,0,0,0,1,1,3,0
316,1,0,0,0,0,1,0,0,2,2,2,2,0,1,1,0
4248,1,1,1,0,0,1,2,2,2,2,2,0,1,1,1,0
2623,1,0,1,0,1,0,2,0,2,0,0,0,1,0,3,0
5003,0,0,1,0,2,1,0,2,0,2,2,2,1,1,2,0
1342,0,0,0,0,2,1,2,2,2,0,2,2,1,1,2,0
6859,1,0,0,0,2,1,0,2,0,0,0,0,1,0,1,0
4203,1,0,1,1,0,0,0,0,0,2,0,2,0,0,1,1
3882,0,0,1,1,2,1,0,2,2,0,2,0,1,1,1,0
58,1,1,1,0,2,1,0,2,2,0,2,2,1,1,2,0
3836,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
6312,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
211,0,0,1,0,2,1,0,0,2,0,2,2,1,1,2,0
4807,0,1,1,1,1,0,0,2,2,0,0,0,0,1,3,0
5163,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
296,0,0,0,0,2,0,2,0,2,2,2,2,2,1,3,0
6037,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
198,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1
4674,0,0,1,1,2,2,1,1,1,1,1,1,2,1,3,0
1828,0,0,1,0,0,1,0,0,2,2,2,2,0,1,1,0
5947,0,0,1,1,0,0,2,2,0,0,0,0,0,0,2,0
2690,1,0,0,0,2,1,0,0,0,0,0,2,0,1,3,1
6735,1,0,0,0,2,1,2,0,0,0,2,0,0,1,2,0
278,0,0,1,0,0,1,0,2,0,0,0,2,0,1,0,0
1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
6623,1,0,1,1,2,2,1,1,1,1,1,1,2,1,1,0
5961,1,1,0,0,0,1,0,0,0,0,2,2,0,1,2,1
148,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6606,0,1,0,0,0,1,0,0,0,0,2,2,0,1,2,0
4590,1,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0
887,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
3408,0,1,0,0,2,1,0,2,2,0,2,2,0,0,2,0
5376,1,0,1,0,2,1,0,0,2,2,2,2,0,1,0,1
2793,1,1,1,1,2,1,2,2,0,0,0,0,0,1,2,0
6064,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
2638,1,1,1,0,2,1,2,0,0,0,2,2,1,1,2,0
5530,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
5444,0,0,0,0,2,0,2,0,2,0,2,2,1,1,2,0
5845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
4290,1,0,1,0,0,2,1,1,1,1,1,1,2,0,1,0
5206,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
1947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3106,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,0
2021,0,1,1,0,0,1,2,0,0,0,0,2,0,1,2,0
4403,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1
1749,1,0,0,0,2,1,2,2,0,0,2,0,1,0,0,0
6514,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0
667,0,0,1,0,2,0,2,2,2,2,2,2,1,1,1,0
5489,1,0,1,1,0,0,0,0,2,0,0,0,0,1,2,1
3267,1,0,1,0,0,0,0,2,2,2,2,0,1,1,2,0
668,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0
4220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3948,0,0,1,1,2,1,0,0,0,0,2,0,0,1,0,1
3509,1,1,0,0,2,1,0,0,0,0,0,0,0,1,2,1
3684,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
6891,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0
5482,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,1
289,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,1
3860,0,0,1,0,2,1,0,2,2,0,0,2,1,1,2,0
5887,0,0,1,1,2,0,2,0,2,2,2,0,2,1,3,0
4786,1,0,0,0,1,0,2,0,2,0,2,2,1,1,2,0
6907,1,0,0,0,2,1,0,2,0,2,2,2,1,1,2,0
2568,1,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
919,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2018,1,0,0,0,2,1,2,0,2,0,0,0,0,1,2,0
3169,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
1625,0,0,0,0,2,1,2,2,2,2,2,2,2,1,0,0
6137,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
2236,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
2657,1,0,0,0,2,2,1,1,1,1,1,1,2,0,3,0
4825,1,1,0,0,2,2,1,1,1,1,1,1,1,0,0,0
2842,1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0
4960,1,0,1,1,2,1,2,0,2,2,2,2,2,1,2,0
3690,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0
5364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
514,1,0,1,0,0,1,2,2,2,2,2,2,1,1,0,1
5942,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3532,1,1,0,0,2,1,0,0,0,0,2,0,0,1,2,0
4278,0,0,1,0,0,2,1,1,1,1,1,1,0,0,3,0
1747,0,0,1,1,0,0,2,2,0,0,0,0,1,0,2,0
662,1,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0
250,0,0,1,0,2,1,2,2,2,2,2,2,2,0,1,0
3290,0,1,0,0,2,1,0,0,0,0,0,2,0,1,1,1
4155,0,1,1,0,2,1,0,2,2,0,2,0,0,1,2,1
6358,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1
2628,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1
1601,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,1
1991,1,1,1,0,0,1,0,0,2,0,0,0,0,1,2,0
1158,0,0,0,0,2,0,0,0,2,2,2,0,0,1,3,0
3005,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
6648,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,1
3011,0,0,0,0,0,2,1,1,1,1,1,1,1,1,3,0
1465,0,0,0,1,0,1,2,2,0,2,2,2,1,1,0,1
2518,1,0,1,1,2,1,0,2,2,2,2,2,2,1,1,0
1544,0,0,0,0,2,1,0,2,0,0,0,0,0,1,3,0
3564,1,0,1,1,0,0,0,2,2,0,0,0,1,0,3,0
6361,1,0,1,1,0,1,2,2,2,2,2,0,2,0,1,0
1509,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
716,0,0,1,1,0,1,2,2,2,2,2,2,2,1,0,0
1047,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0
891,1,0,1,1,1,0,2,2,2,2,0,2,1,1,1,0
581,1,0,1,0,2,1,2,2,2,2,0,2,2,0,0,0
6290,1,0,1,0,2,1,0,2,2,0,2,0,0,0,2,1
4397,0,0,0,0,2,1,0,0,0,0,2,2,0,1,2,0
5815,1,0,1,0,2,0,2,0,2,2,2,2,2,0,2,0
1075,1,1,1,0,2,0,2,2,2,2,2,2,2,0,1,0
456,1,0,0,0,2,1,2,0,0,2,0,2,1,0,1,0
4885,1,0,1,1,0,0,2,2,2,2,0,0,2,1,0,0
659,1,0,0,0,0,1,0,0,0,2,2,2,0,1,2,1
5369,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
4967,1,0,0,0,2,1,2,2,2,0,0,2,2,1,0,0
4341,1,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
730,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
4475,1,0,0,0,2,1,0,0,0,0,2,0,0,1,2,1
610,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
1382,0,1,0,0,1,0,2,2,2,0,2,2,0,1,0,0
5964,1,0,1,1,2,1,0,0,0,0,2,2,1,0,0,0
3650,1,0,0,0,0,2,1,1,1,1,1,1,2,0,1,0
3098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4251,1,0,0,0,2,1,0,0,0,2,0,0,0,1,2,1
1110,1,1,0,0,2,1,0,2,0,0,0,2,0,1,2,1
4787,1,1,0,0,2,1,2,0,0,0,0,2,0,1,1,0
5543,1,0,0,0,2,1,0,2,0,0,0,2,1,0,1,0
3010,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1
6804,0,0,0,1,2,0,0,2,2,2,2,2,1,1,2,0
1136,0,0,1,1,0,1,0,2,0,2,0,2,0,1,1,1
1515,0,0,0,0,0,1,0,2,0,2,2,2,0,1,0,0
6933,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
4748,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6330,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0
1176,0,1,0,0,0,1,0,0,0,0,0,2,0,1,2,0
4604,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,0
3228,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
6676,1,0,0,0,1,0,0,0,0,2,2,2,0,1,2,0
1751,0,0,1,1,2,2,1,1,1,1,1,1,1,1,0,0
5328,1,0,0,0,0,0,0,2,0,2,0,2,1,1,3,1
3353,0,0,0,0,0,0,2,2,0,0,2,0,0,0,3,0
